"CurSim","missingprop_autocor","pred","se","date","GPP","missingness","type","run_no"
92,"propMissAct_0.22_autoCorr_0.51",-0.279401248491651,0.777813033586411,2013-12-31,-0.652720778025846,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",0.170480830664451,0.831804965778798,2014-01-01,-0.872731313808156,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",0.0952257413215228,0.839275567209794,2014-01-02,-0.997448953547836,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",0.105410126302014,0.840343253021551,2014-01-03,-0.912356553248374,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",0.0898318746602536,0.840496513136394,2014-01-04,-0.361659689863875,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",-0.403449826340388,0.840518526434713,2014-01-05,-3.30224602916798,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",-0.686974407950611,0.840521688565818,2014-01-06,-0.86609053874533,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",0.0268951709219855,0.8405221428004,2014-01-07,-0.998382953950892,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",0.40035446306112,0.84052220805052,2014-01-08,-0.601968992353489,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",-0.0645517475370443,0.840522217423605,2014-01-09,-1.19126607859835,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",-0.295104155883153,0.840522218770035,2014-01-10,NA,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",-0.698267738385145,0.840522218963448,2014-01-11,-1.13473333794051,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",-0.53509165648576,0.840522218991231,2014-01-12,-1.76754450934185,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",-0.570297695639336,0.840522218995222,2014-01-13,-1.91196882145039,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",-0.509130173001595,0.840522218995796,2014-01-14,-0.917062823440351,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",-0.512009353747532,0.840522218995878,2014-01-15,-1.0014252217898,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",-0.380686868281287,0.84052221899589,2014-01-16,-3.17494095492972,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",-0.459385858664046,0.840522218995892,2014-01-17,-1.2905292292941,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",-0.384244442611404,0.840522218995892,2014-01-18,-0.762845265347764,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",-0.439967237355903,0.840522218995892,2014-01-19,-1.20169320016488,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",-0.40799293192994,0.840522218995892,2014-01-20,-1.22414312793057,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",0.172363870499405,0.840522218995892,2014-01-21,-0.85549725940086,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",0.636062475135394,0.840522218995892,2014-01-22,-0.341929286950213,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",0.121029537421928,0.840522218995892,2014-01-23,-2.08749925690214,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",-0.0173826243151254,0.840522218995892,2014-01-24,-1.08197550596616,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",-0.185524509797809,0.840522218995892,2014-01-25,-1.65449132442466,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",-0.334347733318057,0.840522218995892,2014-01-26,-1.4574538118164,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",-0.136806999978162,0.840522218995892,2014-01-27,NA,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",0.0429795817806873,0.840522218995892,2014-01-28,NA,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",0.153367926500069,0.840522218995892,2014-01-29,-0.955581139625831,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",-0.0513620236220869,0.840522218995892,2014-01-30,-0.920195703683634,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",0.030280030314063,0.840522218995892,2014-01-31,-0.672076111835849,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",-0.182111840327124,0.840522218995892,2014-02-01,-1.21054881980603,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",-0.113100037680022,0.840522218995892,2014-02-02,-1.08310062346766,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",0.0418482173926641,0.840522218995892,2014-02-03,NA,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",0.0750502561656275,0.840522218995892,2014-02-04,-0.737384907460514,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",0.0513942136429395,0.840522218995892,2014-02-05,-0.602091774444147,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",-0.181740337357488,0.840522218995892,2014-02-06,-1.36048606228077,"MAR","dropNA_simple",92
92,"propMissAct_0.22_autoCorr_0.51",0.103107080511464,0.840522218995892,2014-02-07,-0.590731367284474,"MAR","dropNA_simple",92
