"CurSim","missingprop_autocor","pred","se","date","GPP","missingness","type","run_no"
13,"propMissAct_0.25_autoCorr_0.24",-0.270156576148129,0.780183222274573,2013-12-31,-0.652720778025846,"MAR","dropNA_simple",13
13,"propMissAct_0.25_autoCorr_0.24",0.178235729447445,0.833612213137044,2014-01-01,-0.872731313808156,"MAR","dropNA_simple",13
13,"propMissAct_0.25_autoCorr_0.24",0.104702603768663,0.840906246672985,2014-01-02,-0.997448953547836,"MAR","dropNA_simple",13
13,"propMissAct_0.25_autoCorr_0.24",0.117452146634677,0.841934374111591,2014-01-03,-0.912356553248374,"MAR","dropNA_simple",13
13,"propMissAct_0.25_autoCorr_0.24",0.0990646614629738,0.842079912112703,2014-01-04,-0.361659689863875,"MAR","dropNA_simple",13
13,"propMissAct_0.25_autoCorr_0.24",-0.389618841269583,0.842100526280155,2014-01-05,-3.30224602916798,"MAR","dropNA_simple",13
13,"propMissAct_0.25_autoCorr_0.24",-0.674586476610574,0.842103446341478,2014-01-06,-0.86609053874533,"MAR","dropNA_simple",13
13,"propMissAct_0.25_autoCorr_0.24",0.0388107309416135,0.842103859982263,2014-01-07,-0.998382953950892,"MAR","dropNA_simple",13
13,"propMissAct_0.25_autoCorr_0.24",0.41106284275008,0.842103918576576,2014-01-08,-0.601968992353489,"MAR","dropNA_simple",13
13,"propMissAct_0.25_autoCorr_0.24",-0.0500123593680638,0.84210392687676,2014-01-09,-1.19126607859835,"MAR","dropNA_simple",13
13,"propMissAct_0.25_autoCorr_0.24",-0.282467970069518,0.842103928052523,2014-01-10,NA,"MAR","dropNA_simple",13
13,"propMissAct_0.25_autoCorr_0.24",-0.686502503403371,0.842103928219076,2014-01-11,-1.13473333794051,"MAR","dropNA_simple",13
13,"propMissAct_0.25_autoCorr_0.24",-0.518795932335652,0.842103928242669,2014-01-12,-1.76754450934185,"MAR","dropNA_simple",13
13,"propMissAct_0.25_autoCorr_0.24",-0.556445095333059,0.842103928246011,2014-01-13,-1.91196882145039,"MAR","dropNA_simple",13
